section,feature_name,display_term,term,normalized_term,canonical_term,matched_surface_terms,search_terms,source,wiki_category,wiki_url,wikidata_id,match_type,document_frequency,total_frequency,confidence_score
methods,methods__convolutional neural networks,convolutional neural networks,convolutional neural networks,convolutional neural networks,Convolutional neural network,cnn,cellular neural network; cnn; convolutional neural network; convolutional neural networks,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Cellular_neural_network,Q5058375,alias,15,36,0.92
methods,methods__sgd,sgd,sgd,sgd,stochastic gradient descent,sgd; stochastic gradient descent,sgd; stochastic gradient descent,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Stochastic_gradient_descent,Q7617819,alias; exact,14,42,0.72
methods,methods__word embedding,word embedding,word embedding,word embedding,word embedding,word embedding; word embeddings; word vector,word embedding; word embeddings; word vector,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Word_embedding,Q18395344,alias; exact,11,27,0.72
methods,methods__epoch,epoch,epoch,epoch,Epoch,epoch; training epoch,epoch; epoch (machine learning); training epoch,Wikidata SPARQL,machine learning,,Q140192549,alias,10,15,0.92
methods,methods__ResNet,ResNet,ResNet,resnet,residual neural network,resnet,residual neural network; resnet,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Residual_neural_network,Q43744058,alias,9,22,0.92
methods,methods__question answering,question answering,question answering,question answering,question answering,question answering; question-answering,question answering; question-answering,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Question_answering,Q1074173,exact; variant,9,14,0.92
methods,methods__machine learning,machine learning,machine learning,machine learning,machine learning,machine learning,machine learning,Wikidata SPARQL,artificial intelligence,https://en.wikipedia.org/wiki/Machine_learning,Q2539,exact,9,12,0.92
methods,methods__backpropagation,backpropagation,backpropagation,backpropagation,backpropagation,back-propagation; backpropagation,back-propagation; backpropagation,Wikidata SPARQL,optimization algorithm,https://en.wikipedia.org/wiki/Backpropagation,Q798503,alias_variant; exact,9,11,0.82
methods,methods__MLP,MLP,MLP,mlp,multilayer perceptron,mlp; multi-layer perceptron; multilayer perceptron,mlp; multi-layer perceptron; multilayer perceptron,Wikidata SPARQL,data mining,https://en.wikipedia.org/wiki/Multilayer_perceptron,Q2991667,alias; alias_variant; exact,8,23,0.72
methods,methods__perplexity,perplexity,perplexity,perplexity,Perplexity,perplexity,perplexity,Wikidata SPARQL,large language model,,Q123403392,exact,8,17,0.82
methods,methods__end-to-end,end-to-end,end-to-end,end-to-end,end-to-end reinforcement learning,deep rl; end-to-end; end-to-end learning,deep rl; end-to-end; end-to-end learning; end-to-end reinforcement learning,Wikidata SPARQL,reinforcement learning,https://en.wikipedia.org/wiki/End-to-end_reinforcement_learning,Q30589144,alias; alias_variant,8,15,0.92
methods,methods__GPT-3,GPT-3,GPT-3,gpt-3,GPT-3,gpt-3,gpt-3,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/GPT-3,Q95726734,variant,7,56,0.82
methods,methods__recurrent neural networks,recurrent neural networks,recurrent neural networks,recurrent neural networks,Recurrent neural network,recurrent neural network; recurrent neural networks; rnn,recurrent neural network; recurrent neural networks; rnn,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Recurrent_neural_network,Q1457734,alias; exact; variant,7,52,0.92
methods,methods__policy gradient,policy gradient,policy gradient,policy gradient,policy-gradient method,policy gradient; policy gradient methods,policy gradient; policy gradient methods; policy-gradient method,Wikidata SPARQL,reinforcement learning,https://en.wikipedia.org/wiki/Policy_gradient_method,Q113840014,alias; variant,7,26,0.92
methods,methods__natural language processing,natural language processing,natural language processing,natural language processing,Natural language processing,natural language processing; nlp,natural language processing; nlp,Wikidata SPARQL,artificial intelligence,https://en.wikipedia.org/wiki/Natural_language_processing,Q30642,alias; exact,7,18,0.92
methods,methods__GPT,GPT,GPT,gpt,generative pre-trained transformer,gpt,generative pre-trained transformer; gpt,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/Generative_pre-trained_transformer,Q116777014,alias,7,12,0.92
methods,methods__deep learning,deep learning,deep learning,deep learning,deep learning,deep learning,deep learning,Wikidata SPARQL,artificial intelligence,https://en.wikipedia.org/wiki/Deep_learning,Q197536,exact,7,9,0.72
methods,methods__reinforcement learning,reinforcement learning,reinforcement learning,reinforcement learning,reinforcement learning,reinforcement learning,reinforcement learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Reinforcement_learning,Q830687,exact,7,8,0.92
methods,methods__machine translation,machine translation,machine translation,machine translation,machine translation,machine translation,machine translation,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Machine_translation,Q79798,exact,7,7,0.92
methods,methods__GPT-2,GPT-2,GPT-2,gpt-2,GPT-2,gpt-2,gpt-2,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/GPT-2,Q95726727,variant,6,10,0.82
methods,methods__supervised learning,supervised learning,supervised learning,supervised learning,supervised learning,supervised learning,supervised learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Supervised_learning,Q334384,exact,6,9,0.76
methods,methods__activation function,activation function,activation function,activation function,activation function,activation function,activation function,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Activation_function,Q4677469,exact,6,7,0.72
methods,methods__diffusion models,diffusion models,diffusion models,diffusion models,diffusion model,diffusion model; diffusion models; diffusion probabilistic models; text-to-image diffusion model,diffusion model; diffusion models; diffusion probabilistic models; text-to-image diffusion model,Wikidata SPARQL,transformer machine learning model,https://en.wikipedia.org/wiki/Diffusion_model,Q114617315,alias_variant; exact; variant,5,28,0.92
methods,methods__bag-of-words,bag-of-words,bag-of-words,bag-of-words,bag-of-words model,bag of words; bag-of-words; bag-of-words model; bow,bag of words; bag-of-words; bag-of-words model; bow,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Bag-of-words_model,Q3460803,alias; alias_variant; variant,5,17,0.82
methods,methods__gcn,gcn,gcn,gcn,graph convolutional network,gcn; graph convolutional network,gcn; graph convolutional network,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Graph_convolutional_network,Q54811238,alias; exact,5,13,0.92
methods,methods__few-shot learning,few-shot learning,few-shot learning,few-shot learning,few-shot learning,few-shot learning,few-shot learning,Wikidata SPARQL,machine learning,,Q110797734,variant,5,9,0.92
methods,methods__tokenization,tokenization,tokenization,tokenization,tokenization,tokenization,tokenization,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Tokenization_%28lexical_analysis%29,Q2438971,exact,5,8,0.92
methods,methods__PaLM,PaLM,PaLM,palm,PaLM,palm,palm,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/PaLM,Q117232125,exact,5,8,0.82
methods,methods__roberta,roberta,roberta,roberta,RoBERTa,roberta,roberta,Wikidata SPARQL,language model,,Q85124095,exact,5,7,0.82
methods,methods__vision and language,vision and language,vision and language,vision and language,Vision and Language,vision and language,vision and language,Wikidata SPARQL,artificial intelligence,,Q111467776,exact,5,6,0.92
methods,methods__segmentation,segmentation,segmentation,segmentation,speech segmentation,segmentation,segmentation; speech segmentation,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Speech_segmentation,Q2266173,alias,5,6,0.76
methods,methods__aggregation,aggregation,aggregation,aggregation,aggregation,aggregation,aggregation,Wikidata SPARQL,computational linguistics,https://en.wikipedia.org/wiki/Aggregation_%28linguistics%29,Q4692263,exact,4,11,0.82
methods,methods__autoencoder,autoencoder,autoencoder,autoencoder,autoencoder,autoencoder; autoencoders,autoencoder; autoencoders,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Autoencoder,Q786435,alias; exact,4,9,0.92
methods,methods__xlnet,xlnet,xlnet,xlnet,XLNet,xlnet,xlnet,Wikidata SPARQL,language model,,Q107031747,exact,4,9,0.82
methods,methods__dqn,dqn,dqn,dqn,Deep Q-Network,deep q-network; dqn,deep q-network; dqn,Wikidata SPARQL,artificial neural network,,Q20722857,alias; variant,4,7,0.92
methods,methods__masked language modeling,masked language modeling,masked language modeling,masked language modeling,masked language model,masked language model; masked language modeling,masked language model; masked language modeling,Wikidata SPARQL,language model,,Q24868018,alias; exact,4,7,0.92
methods,methods__svm,svm,svm,svm,support vector machine,svm; svms,support vector machine; svm; svms,Wikidata SPARQL,classification algorithm,https://en.wikipedia.org/wiki/Support_vector_machine,Q282453,alias,4,7,0.92
methods,methods__seq2seq,seq2seq,seq2seq,seq2seq,sequence-to-sequence learning,seq2seq,seq2seq; sequence-to-sequence learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Seq2seq,Q41589189,alias,4,6,0.92
methods,methods__semi-supervised learning,semi-supervised learning,semi-supervised learning,semi-supervised learning,semi-supervised learning,semi-supervised learning,semi-supervised learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Semi-supervised_learning,Q1041418,variant,4,6,0.76
methods,methods__tokenizer,tokenizer,tokenizer,tokenizer,tokenizer,tokenizer,tokenizer,Wikidata SPARQL,natural language processing,,Q137216276,exact,4,6,0.72
methods,methods__adam optimizer,adam optimizer,adam optimizer,adam optimizer,Adam optimizer,adam optimizer,adam optimizer,Wikidata SPARQL,optimization algorithm,https://en.wikipedia.org/wiki/Adam_%28optimization_algorithm%29,Q29410287,exact,4,4,0.82
methods,methods__GPT-4,GPT-4,GPT-4,gpt-4,GPT-4,gpt-4,gpt-4,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/GPT-4,Q116709136,variant,3,24,0.82
methods,methods__sft,sft,sft,sft,supervised fine-tuning,sft; supervised fine-tuning,sft; supervised fine-tuning,Wikidata SPARQL,large language model,,Q118129371,alias; variant,3,18,0.72
methods,methods__speech recognition,speech recognition,speech recognition,speech recognition,speech recognition,asr; speech recognition; stt,asr; speech recognition; stt,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Speech_recognition,Q189436,alias; exact,3,14,0.92
methods,methods__rlhf,rlhf,rlhf,rlhf,reinforcement learning from human feedback,rlhf,reinforcement learning from human feedback; rlhf,Wikidata SPARQL,reinforcement learning,https://en.wikipedia.org/wiki/Reinforcement_learning_from_human_feedback,Q115570683,alias,3,12,0.92
methods,methods__large language models,large language models,large language models,large language models,Large language model,large language models; llm; llms,large language model; large language models; llm; llms,Wikidata SPARQL,language model,https://en.wikipedia.org/wiki/Large_language_model,Q115305900,alias,3,11,0.92
methods,methods__transfer learning,transfer learning,transfer learning,transfer learning,transfer learning,inductive transfer; transfer learning; transfer-learning,inductive transfer; transfer learning; transfer-learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Transfer_learning,Q6027324,alias; exact; variant,3,10,0.92
methods,methods__bart,bart,bart,bart,BART,bart,bart,Wikidata SPARQL,language model,,Q108212505,exact,3,10,0.82
methods,methods__representation learning,representation learning,representation learning,representation learning,feature learning,feature learning; representation learning,feature learning; representation learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Feature_learning,Q17013334,alias; exact,3,9,0.92
methods,methods__sentence embeddings,sentence embeddings,sentence embeddings,sentence embeddings,Sentence Embedding,sentence embedding; sentence embeddings; sentence representation; text embedding,sentence embedding; sentence embeddings; sentence representation; text embedding,Wikidata SPARQL,natural language processing,,Q140197859,alias; exact,3,9,0.92
methods,methods__bleu,bleu,bleu,bleu,BLEU,bleu,bleu,Wikidata SPARQL,machine translation,https://en.wikipedia.org/wiki/BLEU,Q3500773,exact,3,7,0.72
methods,methods__alexnet,alexnet,alexnet,alexnet,AlexNet,alexnet,alexnet,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/AlexNet,Q28325009,exact,3,6,0.92
methods,methods__neural network model,neural network model,neural network model,neural network model,neural network model,neural network model,neural network model,Wikidata SPARQL,artificial neural network,,Q110404576,exact,3,6,0.92
methods,methods__summarization,summarization,summarization,summarization,automatic summarization,summarization,automatic summarization; summarization,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Automatic_summarization,Q1394144,alias,3,6,0.92
methods,methods__chatgpt,chatgpt,chatgpt,chatgpt,ChatGPT,chatgpt,chatgpt,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/ChatGPT,Q115564437,exact,3,6,0.82
methods,methods__learning algorithm,learning algorithm,learning algorithm,learning algorithm,machine learning algorithm,learning algorithm; learning algorithms,learning algorithm; learning algorithms; machine learning algorithm,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Machine_learning_algorithm,Q110688486,alias; alias_variant,3,5,0.76
methods,methods__GloVe,GloVe,GloVe,glove,GloVe,glove,glove,Wikidata SPARQL,word embedding,https://en.wikipedia.org/wiki/GloVe,Q22826110,exact,3,4,0.92
methods,methods__adaptive learning,adaptive learning,adaptive learning,adaptive learning,online machine learning,adaptive learning,adaptive learning; online machine learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Online_machine_learning,Q7094097,alias,3,4,0.92
methods,methods__parsing,parsing,parsing,parsing,parsing,parsing,parsing,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Parsing,Q194152,exact,3,4,0.76
methods,methods__mrr,mrr,mrr,mrr,mean reciprocal rank,mean reciprocal rank; mrr,mean reciprocal rank; mrr,Wikidata SPARQL,information retrieval,https://en.wikipedia.org/wiki/Mean_reciprocal_rank,Q3853443,alias; exact,3,4,0.72
methods,methods__object detection,object detection,object detection,object detection,object detection,object detection,object detection,Wikidata SPARQL,computer vision,https://en.wikipedia.org/wiki/Object_detection,Q3045304,exact,3,3,0.92
methods,methods__softmax function,softmax function,softmax function,softmax function,softmax function,softmax function,softmax function,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Softmax_function,Q7554146,exact,3,3,0.72
methods,methods__gnn,gnn,gnn,gnn,graph neural network,gnn; graph neural network; graph neural networks,gnn; graph neural network; graph neural networks,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Graph_neural_network,Q107750691,alias; exact; variant,2,25,0.92
methods,methods__ffn,ffn,ffn,ffn,feedforward neural network,feed-forward neural network; feedforward neural network; feedforward neural networks; ffn,feed-forward neural network; feedforward neural network; feedforward neural networks; ffn,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Feedforward_neural_network,Q5441227,alias; alias_variant; exact; variant,2,22,0.92
methods,methods__gpt-j,gpt-j,gpt-j,gpt-j,GPT-J,gpt-j; gpt-j 6b,gpt-j; gpt-j 6b,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/GPT-J,Q116937684,alias_variant; variant,2,18,0.82
methods,methods__ner,ner,ner,ner,named-entity recognition,entity recognition; named entity recognition; ner,entity recognition; named entity recognition; named-entity recognition; ner,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Named-entity_recognition,Q403574,alias; exact,2,16,0.76
methods,methods__bloom,bloom,bloom,bloom,BLOOM,bloom,bloom,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/BLOOM_%28language_model%29,Q113013356,exact,2,11,0.82
methods,methods__deep network,deep network,deep network,deep network,deep neural network,deep network; deep networks; deep neural network; deep neural networks,deep network; deep networks; deep neural network; deep neural networks,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Deep_neural_network,Q51289900,alias; alias_variant; exact; variant,2,6,0.92
methods,methods__Word2Vec,Word2Vec,Word2Vec,word2vec,Word2Vec,word2vec,word2vec,Wikidata SPARQL,word embedding,https://en.wikipedia.org/wiki/Word2vec,Q22673982,exact,2,4,0.92
methods,methods__autoregressive models,autoregressive models,autoregressive models,autoregressive models,autoregressive model,ar models; autoregressive model; autoregressive models,ar models; autoregressive model; autoregressive models,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Autoregressive_model,Q2202883,alias_variant; exact; variant,2,4,0.92
methods,methods__visual question answering,visual question answering,visual question answering,visual question answering,visual question answering,visual question answering; visual question-answering,visual question answering; visual question-answering,Wikidata SPARQL,question answering,,Q124169176,exact; variant,2,4,0.92
methods,methods__heuristic,heuristic,heuristic,heuristic,heuristic,heuristic,heuristic,Wikidata SPARQL,artificial intelligence,https://en.wikipedia.org/wiki/Heuristic_%28computer_science%29,Q1981968,exact,2,3,0.92
methods,methods__meta-learning,meta-learning,meta-learning,meta-learning,meta-learning,meta-learning,meta-learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Meta-learning_%28computer_science%29,Q6822311,variant,2,3,0.92
methods,methods__label smoothing,label smoothing,label smoothing,label smoothing,label smoothing,label smoothing; label-smoothing,label smoothing; label-smoothing,Wikidata SPARQL,machine learning,,Q130364031,exact; variant,2,3,0.76
methods,methods__model weights,model weights,model weights,model weights,Model weights,model weights,model weights,Wikidata SPARQL,artificial neural network,,Q138819465,exact,2,3,0.7
methods,methods__neural machine translation,neural machine translation,neural machine translation,neural machine translation,neural machine translation,neural machine translation,neural machine translation,Wikidata SPARQL,machine translation,https://en.wikipedia.org/wiki/Neural_machine_translation,Q25053937,exact,2,2,0.92
methods,methods__text generation,text generation,text generation,text generation,natural language generation,text generation,natural language generation; text generation,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Natural_language_generation,Q1513879,alias,2,2,0.92
methods,methods__unsupervised learning,unsupervised learning,unsupervised learning,unsupervised learning,unsupervised learning,unsupervised learning,unsupervised learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Unsupervised_learning,Q1152135,exact,2,2,0.92
methods,methods__reg,reg,reg,reg,referring expression generation,reg,referring expression generation; reg,Wikidata SPARQL,computational linguistics,https://en.wikipedia.org/wiki/Referring_expression_generation,Q7307185,alias,2,2,0.82
methods,methods__natural language inference,natural language inference,natural language inference,natural language inference,textual entailment,natural language inference,natural language inference; textual entailment,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Textual_entailment,Q6588467,alias,2,2,0.76
methods,methods__scikit-learn,scikit-learn,scikit-learn,scikit-learn,scikit-learn,scikit-learn,scikit-learn,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Scikit-learn,Q1026367,variant,2,2,0.72
related_work,related_work__embeddings,embeddings,embeddings,embeddings,embedding,embedding; embeddings,embedding; embeddings,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/Embedding_%28machine_learning%29,Q133284072,alias; exact,18,74,0.72
related_work,related_work__BERT,BERT,BERT,bert,bidirectional encoder representations from transformers,bert,bert; bidirectional encoder representations from transformers,Wikidata SPARQL,transformer machine learning model,https://en.wikipedia.org/wiki/BERT_%28language_model%29,Q61726893,alias,16,38,0.92
related_work,related_work__attention,attention,attention,attention,attention,attention; attention mechanism,attention; attention mechanism,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Attention_%28machine_learning%29,Q103701642,alias; exact,16,37,0.72
related_work,related_work__natural language processing,natural language processing,natural language processing,natural language processing,Natural language processing,natural language processing; nlp,natural language processing; nlp,Wikidata SPARQL,artificial intelligence,https://en.wikipedia.org/wiki/Natural_language_processing,Q30642,alias; exact,15,22,0.92
related_work,related_work__reinforcement learning,reinforcement learning,reinforcement learning,reinforcement learning,reinforcement learning,reinforcement learning,reinforcement learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Reinforcement_learning,Q830687,exact,14,36,0.92
related_work,related_work__transformer,transformer,transformer,transformer,transformer,transformer; transformers,transformer; transformers,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Transformer_%28deep_learning%29,Q85810444,alias; exact,12,41,0.92
related_work,related_work__representation learning,representation learning,representation learning,representation learning,feature learning,feature learning; representation learning,feature learning; representation learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Feature_learning,Q17013334,alias; exact,12,24,0.92
related_work,related_work__end-to-end,end-to-end,end-to-end,end-to-end,end-to-end reinforcement learning,deep rl; end-to-end,deep rl; end-to-end; end-to-end reinforcement learning,Wikidata SPARQL,reinforcement learning,https://en.wikipedia.org/wiki/End-to-end_reinforcement_learning,Q30589144,alias; alias_variant,11,21,0.92
related_work,related_work__deep learning,deep learning,deep learning,deep learning,deep learning,deep learning,deep learning,Wikidata SPARQL,artificial intelligence,https://en.wikipedia.org/wiki/Deep_learning,Q197536,exact,11,17,0.72
related_work,related_work__machine translation,machine translation,machine translation,machine translation,machine translation,machine translation; machine-translation,machine translation; machine-translation,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Machine_translation,Q79798,exact; variant,11,14,0.92
related_work,related_work__question answering,question answering,question answering,question answering,question answering,question answering; question-answering,question answering; question-answering,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Question_answering,Q1074173,exact; variant,11,14,0.92
related_work,related_work__object detection,object detection,object detection,object detection,object detection,object detection,object detection,Wikidata SPARQL,computer vision,https://en.wikipedia.org/wiki/Object_detection,Q3045304,exact,11,13,0.92
related_work,related_work__training data,training data,training data,training data,training set,training data; training dataset; training set,training data; training dataset; training set,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Training_set,Q3997298,alias; exact,8,17,0.72
related_work,related_work__convolutional neural networks,convolutional neural networks,convolutional neural networks,convolutional neural networks,Convolutional neural network,cnn,cellular neural network; cnn; convolutional neural network; convolutional neural networks,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Cellular_neural_network,Q5058375,alias,7,15,0.92
related_work,related_work__speech recognition,speech recognition,speech recognition,speech recognition,speech recognition,asr; speech recognition,asr; speech recognition,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Speech_recognition,Q189436,alias; exact,6,21,0.92
related_work,related_work__self-attention,self-attention,self-attention,self-attention,self-attention,self attention; self-attention; self-attention mechanism,self attention; self-attention; self-attention mechanism,Wikidata SPARQL,transformer machine learning model,,Q113364820,alias_variant; exact; variant,6,19,0.72
related_work,related_work__policy gradient,policy gradient,policy gradient,policy gradient,policy-gradient method,policy gradient; policy gradient methods,policy gradient; policy gradient methods; policy-gradient method,Wikidata SPARQL,reinforcement learning,https://en.wikipedia.org/wiki/Policy_gradient_method,Q113840014,alias; variant,6,17,0.92
related_work,related_work__MLP,MLP,MLP,mlp,multilayer perceptron,mlp; multi-layer perceptron,mlp; multi-layer perceptron; multilayer perceptron,Wikidata SPARQL,data mining,https://en.wikipedia.org/wiki/Multilayer_perceptron,Q2991667,alias; alias_variant,6,9,0.72
related_work,related_work__supervised learning,supervised learning,supervised learning,supervised learning,supervised learning,supervised learning,supervised learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Supervised_learning,Q334384,exact,6,6,0.76
related_work,related_work__autoencoders,autoencoders,autoencoders,autoencoders,autoencoder,autoencoder; autoencoders,autoencoder; autoencoders,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Autoencoder,Q786435,alias; exact,5,14,0.92
related_work,related_work__segmentation,segmentation,segmentation,segmentation,speech segmentation,segmentation,segmentation; speech segmentation,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Speech_segmentation,Q2266173,alias,5,11,0.76
related_work,related_work__vision and language,vision and language,vision and language,vision and language,Vision and Language,vision and language; vision-and-language,vision and language; vision-and-language,Wikidata SPARQL,artificial intelligence,,Q111467776,exact; variant,5,10,0.92
related_work,related_work__word embeddings,word embeddings,word embeddings,word embeddings,word embedding,word embeddings; word vector; word vector representation,word embedding; word embeddings; word vector; word vector representation,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Word_embedding,Q18395344,alias,5,10,0.72
related_work,related_work__machine learning,machine learning,machine learning,machine learning,machine learning,machine learning,machine learning,Wikidata SPARQL,artificial intelligence,https://en.wikipedia.org/wiki/Machine_learning,Q2539,exact,5,9,0.92
related_work,related_work__bias,bias,bias,bias,prediction bias,bias,bias; prediction bias,Wikidata SPARQL,machine learning,,Q139934379,alias,5,9,0.76
related_work,related_work__self-supervised learning,self-supervised learning,self-supervised learning,self-supervised learning,self-supervised learning,self-supervised learning,self-supervised learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Self-supervised_learning,Q77562367,variant,5,8,0.92
related_work,related_work__gradient descent,gradient descent,gradient descent,gradient descent,gradient descent,gradient descent,gradient descent,Wikidata SPARQL,optimization algorithm,https://en.wikipedia.org/wiki/Gradient_descent,Q1199743,exact,5,5,0.82
related_work,related_work__large language models,large language models,large language models,large language models,Large language model,large language models; llm; llms,large language model; large language models; llm; llms,Wikidata SPARQL,language model,https://en.wikipedia.org/wiki/Large_language_model,Q115305900,alias,4,22,0.92
related_work,related_work__deep neural networks,deep neural networks,deep neural networks,deep neural networks,deep neural network,deep network; deep networks; deep neural network; deep neural networks; dnn,deep network; deep networks; deep neural network; deep neural networks; dnn,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Deep_neural_network,Q51289900,alias; alias_variant; exact; variant,4,15,0.92
related_work,related_work__few-shot learning,few-shot learning,few-shot learning,few-shot learning,few-shot learning,few-shot learning,few-shot learning,Wikidata SPARQL,machine learning,,Q110797734,variant,4,8,0.92
related_work,related_work__semi-supervised learning,semi-supervised learning,semi-supervised learning,semi-supervised learning,semi-supervised learning,semi-supervised learning; semisupervised learning,semi-supervised learning; semisupervised learning,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Semi-supervised_learning,Q1041418,alias; variant,4,8,0.76
related_work,related_work__GPT,GPT,GPT,gpt,generative pre-trained transformer,gpt,generative pre-trained transformer; gpt,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/Generative_pre-trained_transformer,Q116777014,alias,4,6,0.92
related_work,related_work__ResNet,ResNet,ResNet,resnet,residual neural network,resnet,residual neural network; resnet,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Residual_neural_network,Q43744058,alias,4,6,0.92
related_work,related_work__GPT-3,GPT-3,GPT-3,gpt-3,GPT-3,gpt-3,gpt-3,Wikidata SPARQL,large language model,https://en.wikipedia.org/wiki/GPT-3,Q95726734,variant,4,6,0.82
related_work,related_work__image recognition,image recognition,image recognition,image recognition,image recognition,image recognition,image recognition,Wikidata SPARQL,artificial intelligence,https://en.wikipedia.org/wiki/Image_recognition,Q28038508,exact,4,6,0.7
related_work,related_work__alexnet,alexnet,alexnet,alexnet,AlexNet,alexnet,alexnet,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/AlexNet,Q28325009,exact,4,5,0.92
related_work,related_work__aggregation,aggregation,aggregation,aggregation,aggregation,aggregation,aggregation,Wikidata SPARQL,computational linguistics,https://en.wikipedia.org/wiki/Aggregation_%28linguistics%29,Q4692263,exact,4,5,0.82
related_work,related_work__natural language inference,natural language inference,natural language inference,natural language inference,textual entailment,natural language inference,natural language inference; textual entailment,Wikidata SPARQL,natural language processing,https://en.wikipedia.org/wiki/Textual_entailment,Q6588467,alias,4,4,0.76
related_work,related_work__diffusion models,diffusion models,diffusion models,diffusion models,diffusion model,diffusion model; diffusion models,diffusion model; diffusion models,Wikidata SPARQL,transformer machine learning model,https://en.wikipedia.org/wiki/Diffusion_model,Q114617315,exact; variant,3,22,0.92
related_work,related_work__distillation,distillation,distillation,distillation,knowledge distillation,distillation; knowledge distillation,distillation; knowledge distillation,Wikidata SPARQL,machine learning,https://en.wikipedia.org/wiki/Knowledge_distillation,Q74253442,alias; exact,3,16,0.92
related_work,related_work__recurrent neural networks,recurrent neural networks,recurrent neural networks,recurrent neural networks,Recurrent neural network,recurrent neural network; recurrent neural networks; rnn,recurrent neural network; recurrent neural networks; rnn,Wikidata SPARQL,artificial neural network,https://en.wikipedia.org/wiki/Recurrent_neural_network,Q1457734,alias; exact; variant,3,13,0.92
related_work,related_work__sentence embeddings,sentence embeddings,sentence embeddings,sentence embeddings,Sentence Embedding,sentence embedding; sentence embeddings,sentence embedding; sentence embeddings,Wikidata SPARQL,natural language processing,,Q140197859,alias; exact,3,13,0.92
